datetime,open,high,low,close,atr,upperband,lowerband,signals,SMA_5,SMA_7,SMA_21,5_21_SMA_Trend
2025-04-16 13:05,23345.9,23346.5,23338.95,23341.9,5.529272614672802,23358.807765035428,23340.997566203405,1,23344.04,23344.092857142856,23348.795238095237,DOWN
2025-04-16 13:06,23342.45,23342.8,23336.95,23340.85,5.552181714466707,23356.5315451434,23340.997566203405,-1,23343.11,23343.721428571433,23348.061904761904,DOWN
2025-04-16 13:07,23340.1,23341.0,23334.85,23335.7,5.594883022033786,23354.709649066102,23321.140350933896,-1,23341.420000000002,23342.39285714286,23347.22619047619,DOWN
2025-04-16 13:08,23335.6,23341.35,23334.65,23338.65,5.673819951532944,23354.709649066102,23321.140350933896,-1,23340.61,23341.41428571429,23346.614285714288,DOWN
2025-04-16 13:09,23338.7,23338.7,23334.65,23337.25,5.557832808724228,23353.34849842617,23321.140350933896,-1,23338.870000000003,23340.428571428572,23345.888095238097,DOWN
2025-04-16 13:10,23337.3,23337.3,23332.75,23336.55,5.485844748990909,23351.48253424697,23321.140350933896,-1,23337.8,23339.55,23345.22857142857,DOWN
2025-04-16 13:11,23337.1,23339.1,23334.45,23338.95,5.42614155111926,23351.48253424697,23321.140350933896,-1,23337.420000000002,23338.549999999996,23344.74047619048,DOWN
2025-04-16 13:12,23338.3,23340.0,23336.45,23339.75,5.292131437167298,23351.48253424697,23322.348605688498,-1,23338.23,23338.242857142857,23344.25,DOWN
2025-04-16 13:13,23339.75,23353.7,23339.25,23351.95,5.9462649202534905,23351.48253424697,23328.63620523924,1,23340.89,23339.82857142857,23344.250000000004,DOWN
2025-04-16 13:14,23352.05,23357.5,23350.25,23357.3,6.039388856413102,23371.99316656924,23335.75683343076,1,23344.9,23342.91428571429,23344.440476190477,UP
2025-04-16 13:15,23356.95,23358.45,23348.1,23353.4,6.347289658192556,23371.99316656924,23335.75683343076,1,23348.27,23345.02142857143,23344.604761904764,UP
2025-04-16 13:16,23353.35,23354.7,23343.85,23345.5,6.668911831098938,23369.2817354933,23335.75683343076,1,23349.579999999998,23346.200000000004,23344.321428571428,UP
2025-04-16 13:17,23344.5,23346.35,23335.35,23337.75,6.978275276767133,23361.7848258303,23335.75683343076,1,23349.18,23346.37142857143,23343.77380952381,UP
2025-04-16 13:18,23337.75,23337.75,23329.5,23333.75,7.069112758370156,23354.83233827511,23335.75683343076,-1,23345.54,23345.628571428573,23342.990476190476,UP
2025-04-16 13:19,23334.0,23336.05,23328.15,23330.4,7.128461847890282,23353.48538554367,23310.714614456327,-1,23340.16,23344.29285714286,23342.209523809524,DOWN
2025-04-16 13:20,23330.15,23331.55,23320.6,23322.15,7.401428862310504,23348.279286586927,23310.714614456327,-1,23333.909999999996,23340.035714285714,23341.19523809524,DOWN
2025-04-16 13:21,23321.95,23322.65,23316.8,23322.65,7.29061251366256,23341.596837540987,23310.714614456327,-1,23329.34,23335.08571428572,23340.130952380954,DOWN
2025-04-16 13:22,23321.25,23322.65,23317.65,23318.7,7.1269973322778215,23341.530991996835,23310.714614456327,-1,23325.530000000002,23330.12857142857,23338.854761904764,DOWN
2025-04-16 13:23,23318.4,23320.75,23314.6,23317.75,7.057211807816076,23338.846635423448,23310.714614456327,-1,23322.329999999998,23326.164285714283,23337.597619047618,DOWN
2025-04-16 13:24,23317.75,23317.75,23306.0,23310.95,7.392410967646405,23334.05223290294,23310.714614456327,-1,23318.440000000002,23322.335714285717,23336.085714285713,DOWN
2025-04-16 13:25,23310.75,23311.7,23303.7,23306.5,7.435810184633312,23330.007430553906,23310.714614456327,-1,23315.310000000005,23318.442857142858,23334.207142857143,DOWN
2025-04-16 13:26,23309.7,23310.8,23301.9,23306.25,7.540395172318263,23328.97118551695,23283.728814483045,-1,23312.03,23314.992857142857,23332.509523809524,DOWN
2025-04-16 13:27,23305.6,23309.5,23304.15,23306.45,7.383938373082445,23328.97118551695,23284.673184880758,-1,23309.58,23312.75,23330.87142857143,DOWN
2025-04-16 13:28,23306.35,23306.35,23294.75,23296.9,7.692228491510289,23323.62668547453,23284.673184880758,-1,23305.41,23309.071428571428,23329.02380952381,DOWN
2025-04-16 13:29,23296.75,23299.85,23291.55,23297.3,7.735640742406849,23318.90692222722,23284.673184880758,-1,23302.68,23306.014285714286,23327.054761904765,DOWN
2025-04-16 13:30,23298.25,23300.25,23294.0,23299.55,7.6295235458619395,23318.90692222722,23284.673184880758,-1,23301.29,23303.414285714283,23325.259523809524,DOWN
2025-04-16 13:31,23299.05,23300.15,23295.95,23296.45,7.38455757688845,23318.90692222722,23284.673184880758,-1,23299.33,23301.342857142856,23323.35,DOWN
2025-04-16 13:32,23296.55,23296.85,23286.0,23293.25,7.632089179864022,23314.32126753959,23284.673184880758,-1,23296.69,23299.45,23321.17380952381,DOWN
2025-04-16 13:33,23293.3,23294.95,23287.1,23293.25,7.647654238522676,23313.96796271557,23284.673184880758,-1,23295.96,23297.592857142856,23318.959523809524,DOWN
2025-04-16 13:34,23293.0,23293.4,23287.7,23288.75,7.508536077986228,23313.07560823396,23284.673184880758,-1,23294.25,23295.06428571429,23315.949999999997,DOWN
2025-04-16 13:35,23288.05,23296.8,23286.1,23294.25,7.736497787678436,23313.07560823396,23284.673184880758,-1,23293.19,23294.68571428571,23312.94761904762,DOWN
2025-04-16 13:36,23294.2,23302.25,23291.95,23301.35,7.91960508928712,23313.07560823396,23284.673184880758,-1,23294.170000000002,23295.264285714286,23310.469047619048,DOWN
2025-04-16 13:37,23301.35,23305.35,23297.55,23304.75,7.911061868592135,23313.07560823396,23284.673184880758,-1,23296.47,23296.007142857146,23308.528571428575,DOWN
2025-04-16 13:38,23304.05,23304.95,23298.35,23299.55,7.817414591942972,23313.07560823396,23284.673184880758,-1,23297.73,23296.45,23306.709523809524,DOWN
2025-04-16 13:39,23298.75,23301.15,23297.05,23300.3,7.551884977386943,23313.07560823396,23284.673184880758,-1,23300.04,23297.457142857143,23305.11666666667,DOWN
2025-04-16 13:40,23299.6,23302.5,23298.4,23301.75,7.305321763986908,23313.07560823396,23284.673184880758,-1,23301.54,23298.67142857143,23303.75238095238,DOWN
2025-04-16 13:41,23301.15,23306.35,23301.05,23306.35,7.162084494737161,23313.07560823396,23284.673184880758,-1,23302.54,23301.18571428571,23303.0,DOWN
2025-04-16 13:42,23305.65,23308.15,23303.65,23308.1,6.971935601770888,23313.07560823396,23284.98419319469,-1,23303.21,23303.164285714283,23302.307142857142,UP
2025-04-16 13:43,23307.4,23307.9,23301.8,23303.25,6.923940201530659,23313.07560823396,23284.98419319469,-1,23303.95,23303.43571428571,23301.571428571428,UP
2025-04-16 13:44,23302.95,23306.65,23302.05,23306.65,6.757944472484949,23313.07560823396,23284.98419319469,-1,23305.22,23303.70714285714,23301.042857142857,UP
2025-04-16 13:45,23305.65,23307.35,23303.95,23306.25,6.518091295388856,23313.07560823396,23286.09572611384,-1,23306.120000000003,23304.664285714283,23300.819047619047,UP
2025-04-16 13:46,23305.25,23308.05,23303.5,23305.75,6.377513345451567,23313.07560823396,23286.64245996365,-1,23306.0,23305.442857142854,23300.783333333333,UP
2025-04-16 13:47,23305.6,23305.8,23297.75,23301.0,6.496976678129638,23313.07560823396,23286.64245996365,-1,23304.579999999998,23305.33571428571,23300.533333333333,UP
2025-04-16 13:48,23300.5,23302.15,23293.9,23295.6,6.622192629896565,23313.07560823396,23286.64245996365,-1,23303.05,23303.8,23300.016666666666,UP
2025-04-16 13:49,23295.3,23301.15,23294.0,23300.65,6.659893156389875,23313.07560823396,23286.64245996365,-1,23301.85,23302.735714285714,23300.19523809524,UP
2025-04-16 13:50,23300.3,23306.2,23298.75,23300.3,6.71632935958451,23313.07560823396,23286.64245996365,-1,23300.66,23302.31428571429,23300.338095238098,UP
2025-04-16 13:51,23299.7,23305.15,23297.45,23305.15,6.78659154827766,23313.07560823396,23286.64245996365,-1,23300.54,23302.100000000002,23300.60476190476,DOWN
2025-04-16 13:52,23304.25,23311.85,23303.4,23310.3,6.90540643783064,23313.07560823396,23286.908780686503,-1,23302.4,23302.678571428572,23301.26428571429,UP
2025-04-16 13:53,23309.9,23315.2,23308.35,23314.9,6.901448835124139,23313.07560823396,23291.07065349463,1,23306.260000000002,23303.985714285718,23302.295238095237,UP
2025-04-16 13:54,23314.25,23316.55,23312.05,23314.85,6.729916775292603,23334.48975032588,23294.11024967412,1,23309.1,23305.964285714286,23303.32380952381,UP
2025-04-16 13:55,23314.4,23327.7,23313.75,23327.05,7.245637006130896,23334.48975032588,23298.988088981605,1,23314.45,23310.457142857143,23305.14761904762,UP
2025-04-16 13:56,23328.15,23340.6,23328.15,23334.95,7.695948648957088,23334.48975032588,23311.28715405313,1,23320.409999999996,23315.35714285714,23307.085714285713,UP
2025-04-16 13:57,23334.1,23371.15,23333.2,23371.15,9.856952318702511,23381.74585695611,23322.604143043896,1,23332.58,23325.478571428568,23310.40952380952,UP
2025-04-16 13:58,23371.65,23387.5,23365.65,23382.4,10.71359858231986,23381.74585695611,23344.43420425304,1,23346.079999999998,23336.514285714286,23314.10714285714,UP
2025-04-16 13:59,23381.2,23394.25,23375.75,23380.7,11.269770112556648,23418.80931033767,23351.19068966233,1,23359.25,23346.571428571428,23317.97142857143,UP
2025-04-16 14:00,23379.85,23412.8,23379.85,23412.8,12.818357962700436,23418.80931033767,23357.869926111896,1,23376.4,23360.557142857142,23323.328571428574,UP
2025-04-16 14:01,23412.6,23418.75,23410.3,23414.85,12.50633239374147,23418.80931033767,23377.006002818776,1,23392.379999999997,23374.84285714286,23328.714285714286,UP
2025-04-16 14:02,23413.35,23420.4,23407.0,23409.25,12.570165794225598,23418.80931033767,23377.006002818776,1,23400.0,23386.58571428571,23333.614285714284,UP
2025-04-16 14:03,23408.25,23408.5,23398.1,23398.7,12.468725380297869,23418.80931033767,23377.006002818776,1,23403.260000000002,23395.692857142858,23337.928571428572,UP
2025-04-16 14:04,23398.1,23404.75,23395.0,23402.75,12.27453071017957,23418.80931033767,23377.006002818776,1,23407.67,23400.207142857143,23342.666666666668,UP
2025-04-16 14:05,23402.2,23408.5,23398.35,23401.2,12.12277851652502,23418.80931033767,23377.006002818776,1,23405.35,23402.89285714286,23347.16904761905,UP
2025-04-16 14:06,23401.15,23403.65,23394.0,23396.0,11.946151479554391,23418.80931033767,23377.006002818776,1,23401.579999999998,23405.078571428574,23351.442857142858,UP
2025-04-16 14:07,23395.15,23398.8,23391.55,23395.35,11.610712088023469,23418.80931033767,23377.006002818776,1,23398.8,23402.58571428571,23355.70952380952,UP
2025-04-16 14:08,23395.1,23405.4,23393.2,23405.4,11.652804081751764,23418.80931033767,23377.006002818776,1,23400.140000000003,23401.235714285718,23360.680952380953,UP
2025-04-16 14:09,23404.45,23405.95,23398.3,23401.05,11.36688950438527,23418.80931033767,23377.006002818776,1,23399.8,23400.06428571429,23365.70238095238,UP
2025-04-16 14:10,23400.65,23408.65,23399.55,23408.65,11.204968825448905,23418.80931033767,23377.006002818776,1,23401.29,23401.485714285714,23370.845238095237,UP
2025-04-16 14:11,23408.25,23419.3,23406.65,23419.3,11.308185337947382,23418.80931033767,23379.05044398616,1,23405.95,23403.850000000002,23376.511904761905,UP
2025-04-16 14:12,23419.15,23427.65,23418.85,23427.0,11.129029242330446,23456.63708772699,23389.86291227301,1,23412.28,23407.535714285714,23382.31428571429,UP
2025-04-16 14:13,23426.45,23427.6,23423.2,23425.9,10.648384296326292,23456.63708772699,23393.45484711102,1,23416.38,23411.807142857142,23387.819047619047,UP
2025-04-16 14:14,23425.55,23430.5,23423.55,23430.5,10.384213989382994,23456.63708772699,23395.87235803185,1,23422.27,23416.82857142857,23393.323809523812,UP
2025-04-16 14:15,23429.95,23430.45,23420.2,23422.45,10.378198704425683,23456.45959611328,23395.87235803185,1,23425.03,23419.264285714286,23398.447619047616,UP
2025-04-16 14:16,23421.25,23421.25,23415.7,23418.45,10.119041654056357,23448.83212496217,23395.87235803185,1,23424.860000000004,23421.75,23402.8,UP
2025-04-16 14:17,23418.5,23419.9,23415.85,23417.95,9.68553867868418,23446.93161603605,23395.87235803185,1,23423.050000000003,23423.078571428574,23406.75238095238,UP
2025-04-16 14:18,23417.8,23423.5,23416.2,23419.75,9.51514305874795,23446.93161603605,23395.87235803185,1,23421.82,23423.14285714286,23409.06666666667,UP
2025-04-16 14:19,23419.25,23424.8,23418.65,23421.35,9.274775697369144,23446.93161603605,23395.87235803185,1,23419.989999999998,23422.335714285717,23410.921428571426,UP
2025-04-16 14:20,23421.25,23423.8,23418.55,23420.55,8.987291718941751,23446.93161603605,23395.87235803185,1,23419.61,23421.571428571428,23412.819047619047,UP
2025-04-16 14:21,23420.3,23425.4,23418.95,23424.35,8.806056596134562,23446.93161603605,23395.87235803185,1,23420.79,23420.692857142858,23413.369047619046,UP
2025-04-16 14:22,23423.45,23424.45,23416.85,23419.5,8.719909696399482,23446.8097290892,23395.87235803185,1,23421.1,23420.27142857143,23413.59047619048,UP
2025-04-16 14:23,23420.15,23422.3,23415.85,23417.65,8.557773289494042,23444.74831986848,23395.87235803185,1,23420.68,23420.157142857144,23413.99047619048,UP
2025-04-16 14:24,23416.55,23416.55,23405.75,23410.2,8.796503768843092,23437.53951130653,23395.87235803185,1,23418.45,23419.05,23414.538095238095,UP
2025-04-16 14:25,23410.15,23413.0,23405.1,23409.6,8.732467785347655,23435.247403356043,23395.87235803185,1,23416.260000000002,23417.6,23414.864285714288,UP
2025-04-16 14:26,23409.6,23416.65,23408.35,23416.55,8.70157722924858,23435.247403356043,23395.87235803185,1,23414.7,23416.914285714283,23415.595238095237,DOWN
2025-04-16 14:27,23416.2,23419.65,23414.3,23417.1,8.462178855709228,23435.247403356043,23395.87235803185,1,23414.22,23416.42142857143,23416.6,DOWN
2025-04-16 14:28,23416.8,23417.3,23408.3,23410.7,8.500594651733238,23435.247403356043,23395.87235803185,1,23412.829999999998,23414.471428571425,23417.33095238095,DOWN
2025-04-16 14:29,23410.05,23411.7,23405.85,23411.7,8.311266462309044,23433.708799386928,23395.87235803185,1,23413.129999999997,23413.35714285714,23417.630952380954,DOWN
2025-04-16 14:30,23411.2,23415.45,23409.4,23413.1,8.149747429275168,23433.708799386928,23395.87235803185,1,23413.829999999998,23412.707142857143,23418.204761904763,DOWN
2025-04-16 14:31,23412.6,23413.35,23407.85,23409.95,7.960479755742727,23433.708799386928,23395.87235803185,1,23412.510000000002,23412.671428571426,23418.266666666666,DOWN
2025-04-16 14:32,23409.7,23413.0,23406.75,23409.4,7.838302630324869,23433.38990789097,23395.87235803185,1,23410.97,23412.64285714286,23417.795238095237,DOWN
2025-04-16 14:33,23408.55,23411.6,23406.2,23411.6,7.664138156719936,23431.89241447016,23395.87235803185,1,23411.15,23411.93571428571,23417.061904761904,DOWN
2025-04-16 14:34,23410.6,23411.9,23402.2,23403.9,7.809556859819286,23430.47867057946,23395.87235803185,1,23409.59,23410.05,23416.01428571429,DOWN
2025-04-16 14:35,23402.85,23404.05,23397.4,23399.25,7.726731369827879,23423.90519410948,23395.87235803185,1,23406.82,23408.414285714283,23414.526190476194,DOWN
2025-04-16 14:36,23398.25,23403.0,23395.7,23403.0,7.696250557695842,23422.43875167309,23395.87235803185,1,23405.43,23407.171428571426,23413.600000000002,DOWN
2025-04-16 14:37,23402.95,23412.7,23401.35,23412.7,7.957232660729025,23422.43875167309,23395.87235803185,1,23406.09,23407.114285714284,23413.32619047619,DOWN
2025-04-16 14:38,23412.4,23413.25,23406.8,23409.1,7.849573184958388,23422.43875167309,23395.87235803185,1,23405.590000000004,23406.992857142857,23412.904761904763,DOWN
2025-04-16 14:39,23408.95,23411.25,23404.5,23411.25,7.771032243172714,23422.43875167309,23395.87235803185,1,23407.059999999998,23407.257142857146,23412.5,DOWN
2025-04-16 14:40,23410.25,23412.55,23408.25,23412.3,7.523101368651728,23422.43875167309,23395.87235803185,1,23409.67,23407.35714285714,23412.069047619047,DOWN
2025-04-16 14:41,23411.7,23416.2,23409.2,23415.75,7.485736985175402,23422.43875167309,23395.87235803185,1,23412.219999999998,23409.05,23411.84047619048,UP
2025-04-16 14:42,23414.7,23419.2,23412.55,23414.7,7.426041486232621,23422.43875167309,23395.87235803185,1,23412.620000000003,23411.257142857146,23411.380952380954,UP
2025-04-16 14:43,23414.45,23416.55,23408.65,23413.2,7.459895665788217,23422.43875167309,23395.87235803185,1,23413.44,23412.714285714286,23411.08095238095,UP
2025-04-16 14:44,23412.8,23414.65,23409.25,23414.65,7.31276026108537,23422.43875167309,23395.87235803185,1,23414.120000000003,23412.992857142857,23410.938095238096,UP
2025-04-16 14:45,23414.4,23414.95,23408.7,23410.9,7.23684881386317,23422.43875167309,23395.87235803185,1,23413.840000000004,23413.25,23410.97142857143,UP
2025-04-16 14:46,23410.75,23415.35,23409.45,23410.9,7.141359612870665,23422.43875167309,23395.87235803185,1,23412.870000000003,23413.2,23411.033333333333,UP
2025-04-16 14:47,23409.85,23418.4,23409.45,23418.4,7.27054821195405,23422.43875167309,23395.87235803185,1,23413.61,23414.071428571428,23411.121428571427,UP
2025-04-16 14:48,23417.9,23419.45,23416.3,23419.05,6.976223339666082,23422.43875167309,23396.946329981,1,23414.78,23414.54285714286,23411.214285714286,UP
2025-04-16 14:49,23418.75,23420.95,23416.1,23417.55,6.824350243973101,23422.43875167309,23398.051949268083,1,23415.36,23414.95,23411.54047619048,UP
2025-04-16 14:50,23416.9,23425.7,23416.0,23425.7,7.0297537979784686,23422.43875167309,23399.760738606063,1,23418.32,23416.735714285718,23412.207142857143,UP
2025-04-16 14:51,23425.35,23427.45,23421.6,23422.95,6.945485669550298,23445.361457008654,23403.68854299135,1,23420.730000000003,23417.921428571426,23412.67619047619,UP
2025-04-16 14:52,23422.65,23427.5,23421.95,23427.5,6.845808121723804,23445.26242436517,23404.187575634827,1,23422.55,23420.292857142857,23413.511904761905,UP
2025-04-16 14:53,23427.05,23430.8,23421.75,23430.8,7.003250398745564,23445.26242436517,23405.265248803764,1,23424.9,23423.135714285716,23414.530952380952,UP
2025-04-16 14:54,23430.05,23432.2,23425.25,23431.55,6.999446798835171,23445.26242436517,23407.726659603493,1,23427.7,23425.014285714286,23415.480952380953,UP
2025-04-16 14:55,23431.4,23431.4,23420.7,23425.2,7.274486313207121,23445.26242436517,23407.726659603493,1,23427.6,23425.89285714286,23416.495238095238,UP
2025-04-16 14:56,23424.45,23427.75,23422.75,23425.85,7.112023005119178,23445.26242436517,23407.726659603493,1,23428.18,23427.07857142857,23417.761904761905,UP
2025-04-16 14:57,23425.15,23432.8,23425.05,23431.1,7.157592790468256,23445.26242436517,23407.726659603493,1,23428.9,23427.85,23419.1,UP
2025-04-16 14:58,23430.25,23434.05,23427.1,23428.05,7.142764734006154,23445.26242436517,23409.14670579798,1,23428.35,23428.578571428574,23419.83095238095,UP
2025-04-16 14:59,23427.35,23431.6,23425.8,23431.6,7.046852967290563,23445.26242436517,23409.14670579798,1,23428.36,23429.164285714283,23420.902380952382,UP
2025-04-16 15:00,23429.6,23435.1,23427.1,23429.5,7.114934898198916,23445.26242436517,23409.755195305403,1,23429.22,23428.978571428568,23421.77142857143,UP
2025-04-16 15:01,23430.15,23432.9,23425.25,23429.05,7.153153834042234,23445.26242436517,23409.755195305403,1,23429.859999999997,23428.62142857143,23422.569047619047,UP
2025-04-16 15:02,23429.15,23431.25,23427.25,23431.25,6.927928560180545,23445.26242436517,23409.755195305403,1,23429.889999999996,23429.485714285714,23423.307142857142,UP
2025-04-16 15:03,23431.25,23437.3,23431.2,23436.75,6.868790805881458,23445.26242436517,23413.643627582354,1,23431.629999999997,23431.042857142857,23424.35714285714,UP
2025-04-16 15:04,23436.5,23437.55,23434.0,23437.55,6.631734319745628,23445.26242436517,23415.879797040765,1,23432.82,23431.964285714286,23425.516666666666,UP
2025-04-16 15:05,23436.85,23439.15,23434.0,23436.9,6.52589615404904,23445.26242436517,23416.997311537853,1,23434.3,23433.228571428568,23426.576190476193,UP
2025-04-16 15:06,23436.9,23437.05,23433.1,23436.1,6.341903571616088,23445.26242436517,23416.997311537853,1,23435.71,23433.87142857143,23427.77619047619,UP
2025-04-16 15:07,23436.4,23438.0,23434.2,23435.75,6.160339030785464,23445.26242436517,23417.618982907643,1,23436.609999999997,23434.764285714286,23428.95952380952,UP
2025-04-16 15:08,23434.65,23437.45,23434.55,23436.4,5.927457671442736,23445.26242436517,23418.21762698567,1,23436.54,23435.814285714285,23429.81666666667,UP
2025-04-16 15:09,23436.4,23437.8,23432.6,23437.75,5.875496409196668,23445.26242436517,23418.21762698567,1,23436.58,23436.742857142854,23430.707142857143,UP
2025-04-16 15:10,23437.9,23437.9,23431.8,23434.7,5.891532379968551,23445.26242436517,23418.21762698567,1,23436.14,23436.45,23431.52380952381,UP
2025-04-16 15:11,23433.9,23435.55,23426.65,23428.2,6.106422924257104,23445.26242436517,23418.21762698567,1,23434.56,23435.114285714288,23431.64285714286,UP
2025-04-16 15:12,23428.25,23430.65,23425.3,23430.0,6.052392715381577,23445.26242436517,23418.21762698567,1,23433.41,23434.128571428573,23431.97857142857,UP
2025-04-16 15:13,23429.4,23432.0,23427.7,23428.8,5.927221807139608,23445.26242436517,23418.21762698567,1,23431.89,23433.085714285717,23432.040476190476,DOWN
2025-04-16 15:14,23429.0,23429.0,23422.85,23424.55,5.943134535201213,23443.7544036056,23418.21762698567,1,23429.25,23431.485714285714,23431.742857142857,DOWN
2025-04-16 15:15,23424.3,23428.1,23420.85,23426.95,6.036482068401368,23442.5844462052,23418.21762698567,1,23427.7,23430.135714285716,23431.52380952381,DOWN
2025-04-16 15:16,23426.95,23429.15,23425.65,23428.9,5.855304777800835,23442.5844462052,23418.21762698567,1,23427.840000000004,23428.87142857143,23431.7,DOWN
2025-04-16 15:17,23428.95,23433.4,23427.75,23432.75,5.840640150815132,23442.5844462052,23418.21762698567,1,23428.390000000003,23428.592857142856,23432.02857142857,DOWN
2025-04-16 15:18,23433.25,23437.55,23431.0,23436.85,5.891308711471248,23442.5844462052,23418.21762698567,1,23430.0,23429.82857142857,23432.30238095238,DOWN
2025-04-16 15:19,23436.85,23439.3,23435.35,23438.8,5.7526438035088,23442.5844462052,23420.06706858947,1,23432.85,23431.08571428571,23432.81428571429,UP
2025-04-16 15:20,23439.25,23441.75,23437.85,23441.45,5.620312103258038,23442.5844462052,23422.939063690224,1,23435.75,23432.89285714286,23433.283333333333,UP
2025-04-16 15:21,23441.0,23446.15,23440.5,23445.15,5.622432667311142,23442.5844462052,23426.457701998068,1,23439.0,23435.835714285717,23434.02857142857,UP
2025-04-16 15:22,23445.65,23448.15,23443.15,23447.95,5.577973191074563,23462.383919573225,23428.916080426778,1,23442.04,23438.835714285717,23434.928571428572,UP
2025-04-16 15:23,23447.9,23448.8,23444.35,23446.15,5.497403677426316,23462.383919573225,23430.08278896772,1,23443.9,23441.3,23435.638095238097,UP
2025-04-16 15:24,23446.95,23450.8,23444.6,23450.35,5.547589129038841,23462.383919573225,23431.05723261288,1,23446.21,23443.81428571429,23436.285714285714,UP
2025-04-16 15:25,23450.55,23450.95,23445.6,23446.9,5.53347561982192,23462.383919573225,23431.67457314053,1,23447.3,23445.25,23436.730952380953,UP
2025-04-16 15:26,23446.9,23449.7,23445.7,23448.4,5.423941646977371,23462.383919573225,23431.67457314053,1,23447.950000000004,23446.62142857143,23437.27857142857,UP
2025-04-16 15:27,23448.65,23452.05,23446.9,23447.5,5.404374386478811,23462.383919573225,23433.261876840563,1,23447.86,23447.485714285714,23437.821428571428,UP
2025-04-16 15:28,23449.1,23449.45,23441.4,23446.6,5.593347644587603,23462.205042933765,23433.261876840563,1,23447.95,23447.692857142858,23438.338095238098,UP
2025-04-16 15:29,23446.6,23448.2,23427.5,23433.3,6.672394241403817,23457.86718272421,23433.261876840563,1,23444.54,23445.600000000002,23438.190476190477,UP
2025-04-16 15:30,23433.15,23433.15,23433.15,23433.15,6.2065089384458485,23451.76952681534,23433.261876840563,-1,23441.79,23443.742857142857,23437.971428571425,UP
2025-04-16 15:31,23433.15,23437.2,23433.15,23437.2,6.052472585699542,23451.76952681534,23417.017582242905,-1,23439.55,23441.864285714284,23438.090476190475,UP
2025-04-16 15:32,23437.2,23437.2,23437.2,23437.2,5.620153115292115,23451.76952681534,23420.339540654124,-1,23437.489999999998,23440.47857142857,23438.519047619047,DOWN
